IDENT,IDCEREMA,TYPE_QUEST,POIDSM,NBP_CATI,RESCOMM,RESDEP,RESCOUR,RESSECT,RESLNG,RESLAT,DATE_ENQ,JOUR,MOIS,ANNEE,JOURSEM,TYPE_JOUR,MNP,MNP5,MNPMOB,MNPACT,TYPE_MEN,TYPELOG,OCCUPLOG,ANARR_LOG,ACOMM_T,ACOMM_N,INTERNET,NB_VD,NB_2RM,NB_VEH,NB_VELO,NB_VAE,VP_ENT,VP_ASS,2RM_ENT,2RM_ASS,ABRI_VL,REVENU,RESCOMM_OLD,RESDEP_OLD,RESCOUR_OLD,RESLNG_OLD,RESLAT_OLD
8976ef5f-c283-407c-a43a-b012de83595f,w187503001688,CAWI,0,2,75109,75,1,7503,2.34,48.873,2018/2/14,14,2,2018,mercredi,Semaine,2,2,1,0,Couple sans enfant,2,2,1988,,,1,1,0,1,0,0,1,4,,,1,10,75109,75,1,2.35,48.88
5cd85de7-003e-434b-8603-82ea2b48576f,w187504001765,CAWI,0,1,75110,75,1,7504,2.351,48.881,2018/2/10,10,2,2018,samedi,samedi,1,1,0,0,Femme seule,2,1,1952,,,1,0,0,0,0,0,,,,,0,8,75110,75,1,2.351,48.881
8b47e94d-cae9-434f-bae4-82ec07457d75,w187504001871,CAWI,0,2,75110,75,1,7504,2.357,48.872,2018/11/29,29,11,2018,jeudi,Semaine,2,2,1,1,Couple sans enfant,2,5,2011,2,Saint-Maur-des-Foss?s (94),,0,0,0,1,0,,,,,,8,75110,75,1,2.372,48.87
e7660cb9-d20d-4223-a784-977e6099ea01,w187504001878,CAWI,0,1,75110,75,1,7504,2.365,48.879,2018/11/29,29,11,2018,jeudi,Semaine,1,1,1,1,Homme seul,2,1,2001,,,,0,0,0,0,0,,,,,1,5,75110,75,1,2.365,48.879
33cec435-f68f-4736-95a7-59dbbb0e58fe,w187504001940,CAWI,0,1,75110,75,1,7504,2.357,48.872,2018/2/10,10,2,2018,samedi,samedi,1,1,1,1,Homme seul,2,2,1999,,,1,0,0,0,1,0,,,,,,6,75110,75,1,2.348,48.873
27e2644d-1370-4548-baf3-05ffb113df07,w187505002044,CAWI,0,2,75111,75,1,7505,2.385,48.854,2018/3/8,8,3,2018,jeudi,Semaine,2,2,1,0,Couple sans enfant,2,2,2003,,,1,1,0,1,0,0,1,1,,,1,-2,75111,75,1,2.385,48.854
35c2d1b2-81be-4b23-8d3b-7af31f4aa4d1,w187505002071,CAWI,0,1,75111,75,1,7505,2.383,48.864,2018/2/8,8,2,2018,jeudi,Semaine,1,1,1,1,Femme seule,2,4,2005,,,1,0,0,0,0,0,,,,,0,2,75111,75,1,2.383,48.864
f20d91b5-ab86-438f-a26f-18f6cc734641,w187505002122,CAWI,0,2,75111,75,1,7505,2.374,48.859,2018/11/20,20,11,2018,mardi,Semaine,2,2,1,0,Famille monoparentale p?re,2,-1,1974,,,,1,0,1,0,0,1,1,,,1,-2,75111,75,1,2.374,48.859
678745d5-aa91-40e3-bfc3-d504a563c364,w187505002166,CAWI,0,2,75111,75,1,7505,2.371,48.869,2018/3/8,8,3,2018,jeudi,Semaine,2,2,0,0,Couple sans enfant,2,1,2009,1,,1,1,0,1,1,0,-1,2,,,,8,75111,75,1,2.371,48.869
48ce9103-dcb7-4755-90ca-313be77abf24,w187505002267,CAWI,0,2,75111,75,1,7505,2.39,48.85,2018/3/14,14,3,2018,mercredi,Semaine,2,2,1,0,Couple sans enfant,2,1,2015,1,,1,0,0,0,0,0,,,,,1,5,75111,75,1,2.39,48.85
679ae0d7-8398-46fd-b952-4975c32ee558,w187505002391,CAWI,0,2,75118,75,1,7512,2.334,48.89,2018/3/20,20,3,2018,mardi,Semaine,2,2,1,1,Autre,2,4,2017,2,Paris 11e  Arrondissement (75),1,0,0,0,2,0,,,,,,9,75118,75,1,2.334,48.89
7b606177-ca4c-4420-b5f2-e004b6bb4db1,w187505002422,CAWI,0,2,75111,75,1,7505,2.372,48.863,2018/10/17,17,10,2018,mercredi,Semaine,2,2,1,1,Couple sans enfant,2,1,2017,1,,1,1,0,1,0,0,2,2,,,0,9,75111,75,1,2.372,48.863
07c23558-0f8d-4559-93ac-bf44b51b90ca,w187505002527,CAWI,0,2,75111,75,1,7505,2.384,48.855,2018/3/8,8,3,2018,jeudi,Semaine,2,2,1,1,Couple sans enfant,2,4,2012,1,,1,0,0,0,0,0,,,,,1,10,75111,75,1,2.384,48.855
3fe80573-3871-4383-ab9c-ae82694c807d,w187505002589,CAWI,0,3,75111,75,1,7505,2.378,48.856,2018/2/14,14,2,2018,mercredi,Semaine,3,2,1,1,Couple avec enfant,2,1,2015,1,,1,0,1,1,0,0,,,2,1,0,10,75111,75,1,2.378,48.856
f5f33eca-80ad-484a-ae48-d34aab7d4530,w187506002769,CAPI,639.4906352,2,75112,75,1,7506,2.385,48.846,2018/11/5,5,11,2018,lundi,Semaine,2,2,2,0,Couple sans enfant,2,2,1988,,,,0,0,0,0,0,,,,,1,6,75112,75,1,2.385,48.846
9a2c2f9f-e740-4829-be40-b01263763276,w187506002773,CAWI,0,2,75112,75,1,7506,2.399,48.846,2018/10/15,15,10,2018,lundi,Semaine,2,2,0,0,Couple sans enfant,2,1,1972,,,1,1,0,1,0,0,3,2,,,1,10,75112,75,1,2.399,48.846
8fea0b3e-fc03-4a10-8122-b96b74ef68ad,w187506002806,CAWI,0,1,75112,75,1,7506,2.393,48.838,2018/10/18,18,10,2018,jeudi,Semaine,1,1,1,0,Homme seul,2,1,1986,,,1,1,1,2,2,0,1,2,1,1,,6,75112,75,1,2.393,48.838
2585be72-5c29-4321-9b05-cd6ec68bab47,w187506002889,CAWI,0,1,75112,75,1,7506,2.401,48.836,2018/10/11,11,10,2018,jeudi,Semaine,1,1,1,1,Femme seule,2,5,1970,,,1,0,0,0,0,0,,,,,0,4,75112,75,1,2.401,48.836
5f3930d1-c870-4fc1-b93b-53b84f38f0fd,w187506002931,CAWI,0,2,75112,75,1,7506,2.371,48.848,2018/9/24,24,9,2018,lundi,Semaine,2,2,1,1,Couple sans enfant,2,5,2013,1,,1,0,0,0,0,0,,,,,0,10,75112,75,1,2.371,48.848
d7cb3e97-45c0-473f-b324-75863e371f1a,w187506002987,CAWI,0,2,75113,75,1,7507,2.353,48.837,2018/10/15,15,10,2018,lundi,Semaine,2,2,1,1,Couple sans enfant,2,5,2016,2,Paris 12e  Arrondissement,1,0,1,1,2,0,,,3,1,,10,75113,75,1,2.353,48.837
61570f32-ffba-4ecf-b123-ab94eeec9b1d,w187506003014,CAWI,0,2,75112,75,1,7506,2.401,48.842,2018/3/9,9,3,2018,vendredi,Semaine,2,2,1,1,Couple sans enfant,2,4,2013,1,,1,0,0,0,0,0,,,,,1,9,75112,75,1,2.401,48.842
15e85a81-bd90-4a84-a0fd-62d822fd9431,w187506003120,CAWI,0,4,75112,75,1,7506,2.406,48.836,2018/2/10,10,2,2018,samedi,samedi,4,4,1,1,Autre,2,3,1997,,,1,1,1,2,2,0,5,4,1,1,,10,75112,75,1,2.406,48.836
34e73e20-5f32-4964-8654-f400d74d443d,w187506003150,CAWI,0,2,75112,75,1,7506,2.387,48.849,2018/10/18,18,10,2018,jeudi,Semaine,2,2,1,0,Couple sans enfant,2,5,2007,,,1,1,0,1,0,0,-1,1,,,1,-2,75112,75,1,2.387,48.849
f5415ec5-312f-406a-97ab-7534c3900631,w187507003244,CAWI,0,1,75113,75,1,7507,2.346,48.829,2018/3/9,9,3,2018,vendredi,Semaine,1,1,1,0,Homme seul,2,2,2006,,,1,0,0,0,0,0,,,,,1,7,75113,75,1,2.346,48.829
1ade0be1-40f0-468c-8b4b-89b3fe1d08ed,w187507003250,CAWI,0,1,75113,75,1,7507,2.36,48.832,2018/10/4,4,10,2018,jeudi,Semaine,1,1,1,0,Femme seule,2,3,1992,,,1,0,0,0,0,0,,,,,1,3,75113,75,1,2.36,48.832
b8aa88fc-0bda-4c38-9d0c-0c3e04573e70,w187507003512,CAWI,0,1,75113,75,1,7507,2.358,48.836,2018/3/13,13,3,2018,mardi,Semaine,1,1,1,0,Femme seule,2,2,1995,,,1,1,0,1,0,0,1,1,,,0,2,75113,75,1,2.358,48.836
34e238d4-60a3-447f-a91e-0f3b85eca20c,w187507003648,CAWI,0,1,75113,75,1,7507,2.36,48.832,2018/10/4,4,10,2018,jeudi,Semaine,1,1,1,1,Femme seule,2,1,1993,,,1,1,0,1,0,0,2,1,,,0,4,75113,75,1,2.36,48.832
ca17aa81-b48f-41ab-b4e1-9654a17b875f,w187507003654,CAWI,0,1,75113,75,1,7507,2.35,48.822,2018/1/24,24,1,2018,mercredi,Semaine,1,1,1,1,Femme seule,2,3,2001,,,1,0,0,0,0,0,,,,,0,5,75113,75,1,2.35,48.822
b6cb1349-6238-4fc2-99e7-f594c2284768,w187507003698,CAWI,0,1,93070,93,2,9301,2.341,48.908,2018/11/13,13,11,2018,mardi,Semaine,1,1,1,1,Femme seule,2,1,2016,2,Paris 13e  Arrondissement,,0,0,0,1,0,,,,,,5,93070,93,2,2.341,48.908
564bd542-775e-4349-9592-60989b6394a1,w187507003710,CAPI,7410.62107,1,75113,75,1,7507,2.365,48.819,2018/9/26,26,9,2018,mercredi,Semaine,1,1,1,1,Homme seul,2,4,2012,1,,1,0,0,0,0,0,,,,,0,4,75113,75,1,2.365,48.819
9cf587c8-5bad-46a0-b37b-499c69184aee,w187507003726,CAWI,0,1,75113,75,1,7507,2.361,48.824,2018/10/19,19,10,2018,vendredi,Semaine,1,1,1,1,Femme seule,2,5,1995,,,1,0,0,0,0,0,,,,,1,6,75113,75,1,2.361,48.824
eefedd82-734f-425d-bc92-c2fcdc01a45e,w187507003752,CAWI,0,1,75113,75,1,7507,2.361,48.833,2018/9/24,24,9,2018,lundi,Semaine,1,1,1,1,Homme seul,2,5,2012,2,Levallois-Perret (92),1,0,0,0,1,0,,,,,,6,75113,75,1,2.361,48.833
bc0743fe-0245-4d19-8441-36aa076c0e61,w187507003798,CAWI,0,3,75113,75,1,7507,2.368,48.831,2018/2/5,5,2,2018,lundi,Semaine,3,3,1,1,Autre,2,3,1985,,,1,1,0,1,0,0,-1,-1,,,1,-1,75113,75,1,2.368,48.831
40e65c0a-a686-48c7-bb55-18632c2f2168,w187507003894,CAWI,0,4,75113,75,1,7507,2.357,48.837,2018/10/7,7,10,2018,dimanche,dimanche,4,4,0,0,Autre,2,5,2014,1,,1,1,0,1,4,0,2,2,,,,10,75113,75,1,2.357,48.837
39b1e8a5-c925-442b-81b9-5a1d5bb8c9bc,w187507003908,CAWI,0,4,75113,75,1,7507,2.345,48.833,2018/3/15,15,3,2018,jeudi,Semaine,4,4,1,1,Couple avec enfant,2,1,2006,,,1,1,0,1,1,1,3,3,,,,10,75113,75,1,2.345,48.833
d377606e-0cf2-4e27-bbc0-9d71c843baaf,w187507003909,CAWI,0,3,75113,75,1,7507,2.348,48.831,2018/11/13,13,11,2018,mardi,Semaine,3,3,1,1,Couple avec enfant,2,1,2017,1,,,1,0,1,0,0,2,1,,,1,-2,75113,75,1,2.348,48.831
9cd8ebfd-7820-413c-9057-1584f4626fa5,w187508004018,CAWI,0,1,75114,75,1,7508,2.314,48.829,2018/1/24,24,1,2018,mercredi,Semaine,1,1,1,0,Homme seul,2,1,1970,,,1,0,0,0,0,0,,,,,0,-2,75114,75,1,2.314,48.829
670d01b9-5e7f-4319-b80e-29cdc8a9ac2f,w187508004132,CAWI,0,1,75114,75,1,7508,2.322,48.837,2018/9/19,19,9,2018,mercredi,Semaine,1,1,1,0,Femme seule,2,5,2005,,,1,1,0,1,0,0,3,2,,,1,8,75114,75,1,2.322,48.837
ed65e721-a329-4859-b1e6-f36157058578,w187508004147,CAWI,0,4,75114,75,1,7508,2.316,48.831,2018/10/11,11,10,2018,jeudi,Semaine,4,4,1,0,Couple avec enfant,2,3,2004,,,1,1,0,1,0,0,3,2,,,0,10,75114,75,1,2.316,48.831
9378db9a-1f24-4cd0-b205-11dd477f32d6,w187508004221,CAWI,0,1,75114,75,1,7508,2.331,48.83,2018/10/11,11,10,2018,jeudi,Semaine,1,1,1,1,Homme seul,2,4,2015,1,,1,0,0,0,0,0,,,,,1,2,75114,75,1,2.331,48.83
ae9cf875-3a21-4ba6-a6ce-818c50af2c4d,w187508004284,CAWI,0,1,75114,75,1,7508,2.313,48.832,2018/1/26,26,1,2018,vendredi,Semaine,1,1,0,1,Homme seul,2,4,1996,,,1,-1,0,0,0,0,,,,,1,4,75114,75,1,2.313,48.832
f471ac89-7a48-4fef-b374-29a80d81809e,w187508004286,CAWI,0,1,75114,75,1,7508,2.33,48.828,2018/10/6,6,10,2018,samedi,samedi,1,1,0,1,Femme seule,1,5,1997,,,1,0,0,0,0,0,,,,,0,5,75114,75,1,2.33,48.828
aff70fae-aaa4-4a24-afb7-cd98ad993613,w187508004370,CAWI,0,1,75114,75,1,7508,2.325,48.836,2018/3/20,20,3,2018,mardi,Semaine,2,2,1,1,Couple sans enfant,2,"9,H?berg?",2003,,,1,1,0,1,0,0,2,3,,,1,6,75114,75,1,2.325,48.836
2ce3f0bb-8ff7-4cb4-9aa4-c3eb1db3bf94,w187508004405,CAWI,0,4,75114,75,1,7508,2.338,48.83,2018/10/14,14,10,2018,dimanche,dimanche,4,4,1,0,Autre,2,1,2005,,,1,1,0,1,0,0,1,2,,,1,8,75114,75,1,2.338,48.83
a3461b18-cbce-4e8a-a232-a1de39d69238,w187508004413,CAWI,0,1,94043,94,2,9401,2.359,48.808,2018/9/21,21,9,2018,vendredi,Semaine,1,1,1,1,Homme seul,2,,2016,2,Paris 14e  Arrondissement,1,0,0,0,0,0,,,,,1,9,94043,94,2,2.359,48.808
7b535fa5-c663-47f3-bde8-4f077399c12f,w187508004446,CAWI,0,2,75114,75,1,7508,2.324,48.827,2018/3/19,19,3,2018,lundi,Semaine,2,2,1,1,Couple sans enfant,2,4,2014,4,,1,0,0,0,0,0,,,,,0,-2,75114,75,1,2.324,48.827
311956c7-d8ad-4a4f-977b-c75bce1dec78,w187508004480,CAWI,0,2,92004,92,2,9203,2.286,48.911,2018/3/25,25,3,2018,dimanche,dimanche,2,2,1,1,Couple sans enfant,2,1,2016,2,Paris 14e  Arrondissement (75),1,0,0,0,1,0,,,,,,10,92004,92,2,,
a4b5677a-0254-4282-90d6-305c2f9844df,w187509004603,CAWI,0,1,75115,75,1,7509,2.311,48.835,2018/3/11,11,3,2018,dimanche,dimanche,1,1,1,0,Homme seul,2,3,1981,,,1,0,0,0,0,0,,,,,0,3,75115,75,1,2.311,48.835
df7aecff-d5c7-46f1-8a20-ed9cf8b7aedb,w187509004609,CAWI,0,1,75115,75,1,7509,2.292,48.838,2018/3/8,8,3,2018,jeudi,Semaine,1,1,1,0,Femme seule,2,1,2014,2,,1,1,0,1,0,0,1,1,,,1,6,75115,75,1,2.292,48.838
13e92336-2395-4917-92e6-7c16f870cca4,w187509004749,CAWI,0,2,75115,75,1,7509,2.281,48.839,2018/10/10,10,10,2018,mercredi,Semaine,2,2,1,0,Couple sans enfant,2,1,1994,,,1,1,0,1,0,0,1,2,,,1,10,75115,75,1,2.281,48.839
59a46ea2-b9ca-47d4-a8f1-905829577b1c,w187509005056,CAWI,0,1,75115,75,1,7509,2.306,48.842,2018/3/11,11,3,2018,dimanche,dimanche,1,1,1,1,Femme seule,2,4,2011,2,Clamart (92),1,0,0,0,0,0,,,,,1,4,75115,75,1,2.306,48.842
2276627a-77d4-412e-9c8d-b4b5c9637cfd,w187509005125,CAWI,0,1,75115,75,1,7509,2.29,48.843,2018/10/13,13,10,2018,samedi,samedi,1,1,1,1,Femme seule,2,4,2007,,,1,0,0,0,0,0,,,,,0,6,75115,75,1,2.29,48.843
5bb43eed-790c-4149-a24d-e0de8f7b733f,w187509005287,CAWI,0,1,75115,75,1,7509,2.3,48.842,2018/3/8,8,3,2018,jeudi,Semaine,1,1,1,1,Femme seule,2,4,2009,1,,1,0,0,0,0,0,,,,,1,8,75115,75,1,,
b9bd7d8f-fb2c-4df6-a5f6-467e95aa1194,w187509005368,CAWI,0,2,75115,75,1,7509,2.293,48.833,2018/3/13,13,3,2018,mardi,Semaine,2,2,1,0,Couple sans enfant,2,4,2000,,,1,1,0,1,1,0,2,2,,,,9,75115,75,1,2.293,48.833
ed6554d4-797c-40b0-b0fb-9c92052f6869,w187509005391,CAWI,0,1,75115,75,1,7509,2.306,48.842,2018/3/11,11,3,2018,dimanche,dimanche,1,1,1,1,Homme seul,2,1,2004,,,1,1,0,1,0,0,1,1,,,1,10,75115,75,1,2.306,48.842
8b65f3fe-2b37-414b-aed5-dd00355379e2,w187509005428,CAWI,0,5,75115,75,1,7509,2.307,48.84,2018/9/19,19,9,2018,mercredi,Semaine,5,5,1,0,Autre,2,1,1992,,,1,1,0,1,2,0,-1,2,,,,-1,75115,75,1,2.307,48.84
00747cd6-40aa-4b76-8ddd-0a8f0d831e1f,w187510005671,CAWI,0,1,75116,75,1,7510,2.266,48.855,2018/10/12,12,10,2018,vendredi,Semaine,1,1,1,0,Femme seule,2,1,1980,,,1,1,0,1,0,0,1,2,,,1,5,75116,75,1,2.266,48.855
ce389045-01fa-4a36-9994-1d7eeda75c41,w187510005807,CAWI,0,1,75116,75,1,7510,2.288,48.858,2018/10/3,3,10,2018,mercredi,Semaine,1,1,0,0,Femme seule,2,3,2004,,,1,0,0,0,0,0,,,,,0,5,75116,75,1,2.288,48.858
de0ce7ed-b582-45a6-bd9c-265975866146,w187510005919,CAWI,0,1,75116,75,1,7510,2.274,48.849,2018/10/11,11,10,2018,jeudi,Semaine,1,1,1,1,Femme seule,2,5,2014,5,,1,0,0,0,0,0,,,,,0,3,75116,75,1,2.274,48.849
49169186-c468-4b20-94f1-81a660f7bf5e,w187510006006,CAWI,0,1,75117,75,1,7511,2.325,48.893,2018/3/20,20,3,2018,mardi,Semaine,1,1,1,1,Femme seule,2,4,2017,2,Paris 16e  Arrondissement (75),1,0,0,0,0,0,,,,,0,5,75117,75,1,2.325,48.893
449be230-ca60-4961-9818-03edb522eddf,w187510006066,CAWI,0,1,75116,75,1,7510,2.271,48.847,2018/1/25,25,1,2018,jeudi,Semaine,1,1,1,1,Homme seul,2,2,2006,,,1,0,0,0,0,0,,,,,1,7,75116,75,1,2.271,48.847
049a309b-9714-4624-a619-fd66ed8b0902,w187510006194,CAWI,0,1,75116,75,1,7510,2.259,48.837,2018/3/8,8,3,2018,jeudi,Semaine,1,1,1,1,Homme seul,2,1,2008,1,,1,1,0,1,0,0,-1,3,,,1,-2,75116,75,1,2.259,48.837
6e55767f-4e50-49be-b276-ecde8edf0ee4,w187511006610,CAWI,0,2,75117,75,1,7511,2.302,48.888,2018/12/17,17,12,2018,lundi,Semaine,2,2,1,0,Couple sans enfant,2,,1975,,,,1,0,1,0,0,1,2,,,1,9,75117,75,1,2.302,48.888
e3208116-c234-44ac-9eb4-1e187688ff41,w187511006631,CAWI,0,1,75117,75,1,7511,2.327,48.893,2018/3/15,15,3,2018,jeudi,Semaine,1,1,1,0,Homme seul,2,4,2012,1,,1,0,0,0,0,0,,,,,0,-2,75117,75,1,2.327,48.893
f4933344-a9e8-4676-ad15-85b3faf92c96,w187511006868,CAWI,0,1,75117,75,1,7511,2.314,48.885,2018/2/15,15,2,2018,jeudi,Semaine,1,1,1,1,Femme seule,2,4,2009,4,,1,0,0,0,0,0,,,,,0,5,75117,75,1,2.314,48.885
c09b4b5a-c7d2-451a-a90f-8c5c89dc9f70,w187511006915,CAWI,0,2,75117,75,1,7511,2.326,48.883,2018/2/13,13,2,2018,mardi,Semaine,2,2,1,1,Couple sans enfant,2,1,2017,2,Paris 17e  Arrondissement (75),1,0,1,1,0,0,,,2,2,1,9,75117,75,1,,
7f98e20d-9bc7-406c-abe3-6a5daa1ef582,w187511006987,CAWI,0,1,75117,75,1,7511,2.31,48.885,2018/3/13,13,3,2018,mardi,Semaine,1,1,1,1,Femme seule,2,4,2005,,,1,0,0,0,0,0,,,,,1,9,75117,75,1,2.31,48.885
5ec4672c-b8fd-4555-9e31-f7c05cf01b79,w187511006990,CAWI,0,2,75117,75,1,7511,2.308,48.889,2018/3/20,20,3,2018,mardi,Semaine,2,2,1,1,Couple sans enfant,2,4,2013,1,,1,0,0,0,0,0,,,,,0,10,75117,75,1,2.308,48.889
03d59391-6211-4524-859b-08b343c8f267,w187511007055,CAWI,0,1,75117,75,1,7511,2.304,48.886,2018/9/28,28,9,2018,vendredi,Semaine,1,1,1,1,Femme seule,2,3,1996,,,1,1,0,1,0,0,-1,2,,,1,8,75117,75,1,2.304,48.886
7faa215c-d2b3-4551-a21b-ec39e31f4b19,w187511007098,CAWI,0,1,75117,75,1,7511,2.316,48.883,2018/3/20,20,3,2018,mardi,Semaine,1,1,1,1,Femme seule,2,2,1997,,,1,0,0,0,1,1,,,,,,8,75117,75,1,2.316,48.883
5a1026d5-80a5-4361-800f-2c4f6cd28393,w187512007353,CAWI,0,1,75118,75,1,7512,2.345,48.889,2018/3/22,22,3,2018,jeudi,Semaine,1,1,0,0,Femme seule,2,1,1995,,,1,0,0,0,0,0,,,,,0,6,75118,75,1,2.345,48.889
47134ac4-5910-4dba-a8a8-138111f84199,w187512007535,CAWI,0,1,75118,75,1,7512,2.341,48.897,2018/10/3,3,10,2018,mercredi,Semaine,1,1,1,1,Homme seul,2,4,2009,2,Br?tigny-sur-Orge (91),1,1,0,1,0,0,1,1,,,0,5,75118,75,1,2.341,48.897
40e6a475-1e76-47be-ad84-8e4d5f894d97,w187512007570,CAPI,2938.345771,1,75118,75,1,7512,2.349,48.894,2018/2/6,6,2,2018,mardi,Semaine,1,1,1,0,Femme seule,2,4,2002,,,0,0,0,0,-1,0,,,,,,1,75118,75,1,2.349,48.894
73d1c8e8-308e-4675-a427-75360ed97a44,w187512007674,CAWI,0,1,75118,75,1,7512,2.351,48.891,2018/10/16,16,10,2018,mardi,Semaine,1,1,0,1,Femme seule,2,4,2011,1,,1,0,0,0,0,0,,,,,0,-2,75118,75,1,2.351,48.891
2c133f31-61dc-4c7e-a8b2-f08f4d0fcf03,w187512007707,CAWI,0,3,93061,93,2,9313,2.401,48.886,2018/10/15,15,10,2018,lundi,Semaine,4,3,1,0,Autre,2,1,2017,2,Paris 18e  Arrondissement,1,1,0,1,1,0,-1,-1,,,,-1,93061,93,2,2.401,48.886
152ed3e3-bd2f-4536-aeb9-93f726467809,w187512007745,CAWI,0,1,75118,75,1,7512,2.333,48.893,2018/3/6,6,3,2018,mardi,Semaine,1,1,1,0,Femme seule,2,2,1998,,,1,0,0,0,0,0,,,,,0,6,75118,75,1,2.333,48.893
7e1d7cf4-037e-423e-9e10-20a58fa80739,w187512007810,CAWI,0,1,75118,75,1,7512,2.333,48.892,2018/11/13,13,11,2018,mardi,Semaine,1,1,1,1,Homme seul,2,5,2007,,,,0,0,0,1,0,,,,,,6,75118,75,1,2.333,48.892
8736aa25-e98e-4583-9ec2-3e2ed4faa79a,w187512007825,CAWI,0,2,75118,75,1,7512,2.355,48.885,2018/10/11,11,10,2018,jeudi,Semaine,2,2,1,1,Couple sans enfant,2,5,1981,,,1,1,0,1,0,0,2,-1,,,1,8,75118,75,1,2.355,48.885
46a52808-7ddd-4744-8c48-b7c62705eebe,w187512007834,CAWI,0,2,75118,75,1,7512,2.345,48.889,2018/2/2,2,2,2018,vendredi,Semaine,2,2,1,1,Couple sans enfant,2,4,2005,,,1,0,0,0,0,0,,,,,0,10,75118,75,1,2.345,48.889
5024b4ee-83c2-4205-8332-f43029726297,w187512007863,CAWI,0,1,75118,75,1,7512,2.34,48.896,2018/1/28,28,1,2018,dimanche,dimanche,1,1,1,1,Femme seule,2,1,2011,2,Bois-Colombes (92),1,0,0,0,0,0,,,,,1,7,75118,75,1,2.34,48.896
b7ab78cb-b51c-43b2-b52d-8bd20ff3e12d,w187512007896,CAWI,0,1,75118,75,1,7512,2.338,48.886,2018/3/14,14,3,2018,mercredi,Semaine,1,1,0,1,Homme seul,2,1,2012,5,,1,0,0,0,0,0,,,,,0,-2,75118,75,1,2.338,48.886
437a1b16-c538-443b-933d-0ae02d1d55b9,w187512007899,CAWI,0,1,75118,75,1,7512,2.333,48.888,2018/2/9,9,2,2018,vendredi,Semaine,1,1,1,1,Homme seul,2,2,2014,1,,1,1,1,2,0,0,2,3,1,1,0,9,75118,75,1,2.333,48.888
71aa4795-cfd1-459b-8954-66bd7229420c,w187513008089,CAPI,1277.037268,1,75119,75,1,7513,2.378,48.885,2018/11/8,8,11,2018,jeudi,Semaine,1,1,1,0,Femme seule,2,3,1988,,,,0,0,0,0,0,,,,,1,-2,75019,75,1,2.378,48.885
a5e821f6-95e8-4ccc-ac6d-1b0462263752,w187513008245,CAWI,0,1,75119,75,1,7513,2.38,48.894,2018/1/30,30,1,2018,mardi,Semaine,1,1,1,1,Femme seule,2,3,2001,,,1,0,0,0,0,0,,,,,1,5,75119,75,1,2.38,48.894
5440406b-b60a-4a0a-ba40-d91b02df0695,w187513008378,CAWI,0,1,75119,75,1,7513,2.379,48.895,2018/3/15,15,3,2018,jeudi,Semaine,1,1,1,1,Homme seul,2,3,2001,,,1,0,0,0,0,0,,,,,0,3,75119,75,1,2.379,48.895
eebc7b78-617c-4ca4-b03f-5967194af5c6,w187513008396,CAWI,0,2,75119,75,1,7513,2.373,48.881,2018/10/10,10,10,2018,mercredi,Semaine,2,2,0,1,Couple sans enfant,2,5,2007,,,1,0,0,0,1,0,,,,,,-2,75119,75,1,2.373,48.881
e155a1bb-1baa-4ef8-b285-2a71d26170f7,w187513008423,CAWI,0,2,75119,75,1,7513,2.387,48.883,2018/10/3,3,10,2018,mercredi,Semaine,2,2,1,1,Couple sans enfant,2,5,2017,1,,1,0,0,0,2,1,,,,,,9,75119,75,1,2.387,48.883
ccea2a86-d584-4d0e-8a77-02f2434c0f41,w187513008602,CAPI,562.1661843,1,75119,75,1,7513,2.371,48.89,2018/10/15,15,10,2018,lundi,Semaine,1,1,1,0,Femme seule,2,1,2000,,,0,0,0,0,0,0,,,,,1,6,75119,75,1,2.371,48.89
63bbf666-2247-4844-b12c-5241f72c1ea5,w187513008607,CAWI,0,1,75119,75,1,7513,2.377,48.896,2018/12/14,14,12,2018,vendredi,Semaine,1,1,1,1,Femme seule,2,4,1986,,,,0,0,0,0,0,,,,,0,6,75119,75,1,2.377,48.896
9df36ab2-a326-4b06-b2f8-891841d90ddd,w187513008613,CAWI,0,3,75119,75,1,7513,2.382,48.883,2018/2/6,6,2,2018,mardi,Semaine,3,3,1,1,Couple avec enfant,2,3,2010,1,,1,0,0,0,0,0,,,,,0,5,75119,75,1,2.373,48.876
fad4f56e-f68b-4100-bf69-6ccdf3d65c65,w187513008687,CAWI,0,2,75119,75,1,7513,2.394,48.877,2018/3/11,11,3,2018,dimanche,dimanche,2,2,1,1,Couple sans enfant,2,2,1998,,,1,2,0,2,0,0,3,3,,,0,10,75119,75,1,2.394,48.877
d383cda0-3549-4549-b056-baf916cd8aa6,w187514008737,CAWI,0,1,75120,75,1,7514,2.399,48.865,2018/3/11,11,3,2018,dimanche,dimanche,1,1,0,0,Homme seul,2,1,1994,,,1,0,0,0,0,0,,,,,0,3,75120,75,1,,
d3d34047-4f9f-4ece-82f8-5d43e0ee150b,w187514008744,CAWI,0,1,75120,75,1,7514,2.395,48.868,2018/2/13,13,2,2018,mardi,Semaine,1,1,1,0,Femme seule,2,1,1997,,,1,0,0,0,0,0,,,,,1,-2,75120,75,1,2.395,48.868
e738b1e2-13d1-46b1-b9bc-2a182afee307,w187514008763,CAPI,861.8052387,1,75120,75,1,7514,2.405,48.867,2018/9/21,21,9,2018,vendredi,Semaine,1,1,1,0,Femme seule,2,4,1991,,,1,0,0,0,0,0,,,,,0,2,75120,75,1,2.405,48.867
